FIB_1	0	0	.	.	FIB_1
FIB_10	0	0	.	.	FIB_10
FIB_11	0	0	.	.	FIB_11
FIB_12	0	0	.	.	FIB_12
FIB_13	0	0	.	.	FIB_13
FIB_14	0	0	.	.	FIB_14
FIB_15	0	0	.	.	FIB_15
FIB_16	0	0	.	.	FIB_16
FIB_17	0	0	.	.	FIB_17
FIB_18	0	0	.	.	FIB_18
FIB_19	0	0	.	.	FIB_19
FIB_2	0	0	.	.	FIB_2
FIB_20	0	0	.	.	FIB_20
FIB_21	0	0	.	.	FIB_21
FIB_22	0	0	.	.	FIB_22
FIB_23	0	0	.	.	FIB_23
FIB_24	0	0	.	.	FIB_24
FIB_25	0	0	.	.	FIB_25
FIB_26	0	0	.	.	FIB_26
FIB_27	0	0	.	.	FIB_27
FIB_28	0	0	.	.	FIB_28
FIB_29	0	0	.	.	FIB_29
FIB_3	0	0	.	.	FIB_3
FIB_30	0	0	.	.	FIB_30
FIB_31	0	0	.	.	FIB_31
FIB_32	0	0	.	.	FIB_32
FIB_33	0	0	.	.	FIB_33
FIB_34	0	0	.	.	FIB_34
FIB_35	0	0	.	.	FIB_35
FIB_36	0	0	.	.	FIB_36
FIB_37	0	0	.	.	FIB_37
FIB_38	0	0	.	.	FIB_38
FIB_39	0	0	.	.	FIB_39
FIB_4	0	0	.	.	FIB_4
FIB_40	0	0	.	.	FIB_40
FIB_41	0	0	.	.	FIB_41
FIB_42	0	0	.	.	FIB_42
FIB_43	0	0	.	.	FIB_43
FIB_44	0	0	.	.	FIB_44
FIB_45	0	0	.	.	FIB_45
FIB_46	0	0	.	.	FIB_46
FIB_47	0	0	.	.	FIB_47
FIB_48	0	0	.	.	FIB_48
FIB_49	0	0	.	.	FIB_49
FIB_5	0	0	.	.	FIB_5
FIB_50	0	0	.	.	FIB_50
FIB_51	0	0	.	.	FIB_51
FIB_52	0	0	.	.	FIB_52
FIB_53	0	0	.	.	FIB_53
FIB_54	0	0	.	.	FIB_54
FIB_55	0	0	.	.	FIB_55
FIB_56	0	0	.	.	FIB_56
FIB_57	0	0	.	.	FIB_57
FIB_58	0	0	.	.	FIB_58
FIB_59	0	0	.	.	FIB_59
FIB_6	0	0	.	.	FIB_6
FIB_60	0	0	.	.	FIB_60
FIB_61	0	0	.	.	FIB_61
FIB_62	0	0	.	.	FIB_62
FIB_63	0	0	.	.	FIB_63
FIB_64	0	0	.	.	FIB_64
FIB_65	0	0	.	.	FIB_65
FIB_66	0	0	.	.	FIB_66
FIB_67	0	0	.	.	FIB_67
FIB_68	0	0	.	.	FIB_68
FIB_69	0	0	.	.	FIB_69
FIB_7	0	0	.	.	FIB_7
FIB_8	0	0	.	.	FIB_8
FIB_9	0	0	.	.	FIB_9
